goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab
4886079,(우먼) 세미와이드 써머 데님 팬츠_블루,여성,69000,39900,,42,,False,kiimuir,19,94,0
3546598,울(WOOL) 헤비웨이트 니트 블루종_차콜,공용,129000,59340,,54,,False,kiimuir,26,96,0
4886005,스트라이프 티에리 하프 니트_그라파이트,남성,49000,29400,,40,,False,kiimuir,99,98,0
4483199,[SET] 베이직 머플러 & 핑거홀 니트 장갑_2 COLOR,여성,78000,23520,,70,,False,kiimuir,5,92,0
4885997,써머 세미와이드 슬랙스_베이지,남성,49000,34300,,30,,False,kiimuir,22,94,0
3976597,버뮤다 데님 카고 쇼츠_4 COLOR,공용,59000,24900,,58,,False,kiimuir,53,96,0
4375279,브이넥 풀오버 니트_라이트 그린,남성,59000,33040,,44,,False,kiimuir,19,98,0
3032898,드로잉 플라워 트레이닝 팬츠_오트밀,공용,49000,24500,,50,,False,kiimuir,21,96,0
4679272,(우먼) 라인 빅카라 집업_블랙,여성,79000,48980,,38,,False,kiimuir,0,0,0
3143783,소프트 부클 오픈 카라 니트_5 COLOR,공용,59000,41300,,30,,False,kiimuir,308,98,0
5318076,가먼트다잉 세미 플레어 스웻 팬츠_차콜,남성,89000,80100,,10,,False,kiimuir,0,0,0
2996684,레더 배색 서플러스 울 카라 블루종_블랙,공용,159000,79500,,50,,False,kiimuir,103,98,0
3466034,(우먼) 울(WOOL) 네프사 크롭 크루넥 니트_그레이,여성,79000,39500,,50,,False,kiimuir,37,96,0
4679313,(우먼) 올데이 세미와이드 데님 팬츠_화이트,여성,69000,38640,,44,,False,kiimuir,6,100,0
4499416,워시드 코듀로이 팬츠_네이비,남성,69000,38640,,44,,False,kiimuir,9,94,0
4375051,(우먼) 레이어드 롱슬리브_그레이,여성,39000,24180,,38,,False,kiimuir,2,100,0
3832574,투턱 나일론 와이드 팬츠_블랙,공용,69000,34500,,50,,False,kiimuir,31,100,0
4482705,(우먼) 노르딕 가디건_네이비,여성,99000,61380,,38,,False,kiimuir,5,92,0
4699670,(우먼) 세미와이드 올데이 밴딩 팬츠_6 COLOR,여성,59000,36580,,38,,False,kiimuir,26,90,0
3832683,오픈 카라 실키 셔츠_베이지,공용,59000,29500,,50,,False,kiimuir,1,80,0
3143768,오버핏 부클 오픈 카라 배색 니트_베이지,공용,59000,29500,,50,,False,kiimuir,54,94,0
4886013,스트라이프 카라 하프 니트_아이보리,남성,49000,29400,,40,,False,kiimuir,45,98,0
3974617,하프집업 반팔 니트_올리브 카키,공용,69000,55200,,20,,False,kiimuir,5,100,0
3968456,카라 반팔 가디건_3COLOR,공용,69000,55200,,20,,False,kiimuir,53,98,0
3832494,(우먼) 워시드 데님 카고 팬츠_스카이 블루,여성,89000,55180,,38,,False,kiimuir,43,94,0
3466050,(우먼) 배색 2-WAY 후드 집업 니트_브라운,여성,89000,55180,,38,,False,kiimuir,28,94,0
4375054,(우먼) 레이어드 롱슬리브_아이보리,여성,39000,24180,,38,,False,kiimuir,2,100,0
4886077,(우먼) 세미와이드 써머 데님 팬츠_스카이블루,여성,69000,48300,,30,,False,kiimuir,39,94,0
4886053,(우먼) 써머 세미와이드 린넨 팬츠_화이트,여성,69000,48300,,30,,False,kiimuir,1,60,0
3974531,(우먼) 스카시 브이넥 반팔 니트_아이보리,여성,59000,47200,,20,,False,kiimuir,1,80,0
3974530,(우먼) 스카시 브이넥 반팔 니트_레드,여성,59000,47200,,20,,False,kiimuir,16,98,0
3143690,스카시 티에리 니트_민트,공용,59000,29500,,50,,False,kiimuir,38,96,0
5027966,체크 하프 셔츠_4 COLOR,남성,64000,44800,,30,,False,kiimuir,13,96,0
3832663,라인 워시드 루즈핏 데님 팬츠_블루,공용,79000,44240,,44,,False,kiimuir,89,96,0
4679302,(우먼) 레이어드 니트 가디건_버터,여성,69000,42780,,38,,False,kiimuir,3,80,0
3974488,(우먼) 스카시 카라 반팔 가디건_아이보리,여성,69000,39900,,42,,False,kiimuir,0,0,0
4392785,럭비 배색 버튼 카라 니트_그레이,남성,79000,39500,,50,,False,kiimuir,12,100,0
3974613,(맨즈) 크롭핏 반팔 티셔츠_화이트,남성,49000,39200,,20,,False,kiimuir,11,90,0
3974500,(우먼) 워시드 크롭 반팔 티셔츠_스카이 블루,여성,49000,39200,,20,,False,kiimuir,29,98,0
3434441,레터링 코듀로이 볼캡_라이트그레이,공용,39000,21840,,44,,False,kiimuir,4,90,0
3162708,가드닝 티셔츠_멜란지 그레이,공용,39000,35100,,10,,False,kiimuir,29,98,0
3832575,투턱 나일론 와이드 팬츠_라이트 그레이,공용,69000,34500,,50,,False,kiimuir,17,98,0
4971390,(우먼) 스트라이프 반팔 티셔츠_네이비,여성,49000,34300,,30,,False,kiimuir,0,0,0
4073892,(우먼) 레이어드 반팔 티셔츠_6 COLOR,여성,39000,31200,,20,,False,kiimuir,25,98,0
3162740,써머 드로잉 플라워 반팔 크루넥_멜란지 그레이,공용,44000,30800,,30,,False,kiimuir,17,98,0
3143769,오버핏 부클 오픈 카라 배색 니트_민트,공용,59000,29500,,50,,False,kiimuir,112,98,0
4886010,스트라이프 카라 하프 니트_브라운,남성,49000,29400,,40,,False,kiimuir,30,98,0
3180131,블루밍 플라워 코튼 볼캡_스카이 블루,공용,39000,27300,,30,,False,kiimuir,9,92,0
3162741,써머 드로잉 플라워 쇼츠_멜란지 그레이,공용,39000,27300,,30,,False,kiimuir,30,96,0
3434440,레터링 코듀로이 볼캡_네이비,공용,39000,21840,,44,,False,kiimuir,1,100,0
5586318,울 커브드 원턱 와이드 팬츠_챠콜,남성,119000,119000,,0,,False,kiimuir,0,0,0
5586317,울 커브드 원턱 와이드 팬츠_블랙,남성,119000,119000,,0,,False,kiimuir,0,0,0
5579011,(우먼) 하이넥 울 롱코트_그레이,여성,299000,299000,,0,,False,kiimuir,0,0,0
5579010,(우먼) 하이넥 울 롱코트_챠콜,여성,299000,299000,,0,,False,kiimuir,0,0,0
5579009,(우먼) 체크 패턴 숏 패딩 점퍼_네이비,여성,169000,169000,,0,,False,kiimuir,0,0,0
5579007,(우먼) 스웨이드 숏 패딩 점퍼_아이보리,여성,169000,169000,,0,,False,kiimuir,0,0,0
5579006,(우먼) 스웨이드 숏 패딩 점퍼_베이지,여성,169000,169000,,0,,False,kiimuir,0,0,0
5579005,(우먼) 무스탕 하프코트_브라운,여성,219000,219000,,0,,False,kiimuir,0,0,0
5579004,(우먼) 무스탕 하프코트_베이지,여성,219000,219000,,0,,False,kiimuir,0,0,0
5579003,(우먼) 헤어리 울 자켓_그레이,여성,269000,269000,,0,,False,kiimuir,0,0,0
5579002,(우먼) 헤어리 울 자켓_챠콜,여성,269000,269000,,0,,False,kiimuir,0,0,0
5578996,[WOOL 80] 울리치 발마칸 로브코트_블랙,남성,259000,259000,,0,,False,kiimuir,0,0,0
5317875,ATTITUDES 볼캡_네이비,남성,49000,44100,,10,,False,kiimuir,0,0,0
5317873,ATTITUDES 볼캡_버건디,남성,49000,44100,,10,,False,kiimuir,0,0,0
5104525,Respiracion 볼캡_브라운,남성,49000,39200,,20,,False,kiimuir,0,0,0
5104524,Respiracion 볼캡_차콜,여성,49000,39200,,20,,False,kiimuir,0,0,0
5104510,(우먼) 플라워 프릴 반팔 티셔츠_그레이,여성,54000,43200,,20,,False,kiimuir,0,0,0
5104509,(우먼) 플라워 프릴 반팔 티셔츠_화이트,여성,54000,43200,,20,,False,kiimuir,0,0,0
4971439,스트라이프 반팔 티셔츠_브라운,남성,49000,39200,,20,,False,kiimuir,3,100,0
4971389,(우먼) 스트라이프 반팔 티셔츠_그린,여성,49000,34300,,30,,False,kiimuir,0,0,0
4886057,(우먼) 써머 세미와이드 린넨 팬츠_카키,여성,69000,48300,,30,,False,kiimuir,2,100,0
4886055,(우먼) 써머 세미와이드 린넨 팬츠_딥베이지,여성,69000,48300,,30,,False,kiimuir,2,60,0
4886054,(우먼) 써머 세미와이드 린넨 팬츠_라이트그레이,여성,69000,48300,,30,,False,kiimuir,2,90,0
4886041,(우먼) 버뮤다 데님 카펜터 쇼츠_화이트,여성,69000,55200,,20,,False,kiimuir,0,0,0
4499476,[Drape Wool] 캐시미어블렌드 소프트오버핏 발마칸 로브코트_그레이,남성,299000,299000,,0,,False,kiimuir,28,98,0
4499475,[WOOL 80] 울리치 발마칸 로브코트_샌드,남성,259000,220150,,15,,False,kiimuir,8,98,0
4482716,(우먼) 스카시 카라 니트 집업_베이지,여성,89000,44500,,50,,False,kiimuir,0,0,0
4375262,스트라이프 셔츠_핑크,공용,59000,33040,,44,,False,kiimuir,8,96,0
4348432,빈티지 그래픽 스웻 셔츠_라이트 그레이,공용,59000,33040,,44,,False,kiimuir,1,100,0
4094500,레이스 반팔 셔츠_2 COLOR,공용,89000,71200,,20,,False,kiimuir,8,98,0
4079375,원 턱 코튼 립스탑 카펜터 쇼츠_2 COLOR,공용,49000,39200,,20,,False,kiimuir,11,94,0
4079358,원 턱 나일론 카고 쇼츠_4 COLOR,공용,49000,39200,,20,,False,kiimuir,89,96,0
4079344,사이드 슬릿 스윔 쇼츠_2 COLOR,공용,49000,39200,,20,,False,kiimuir,2,50,0
4075973,피그먼트 반팔 티셔츠_5 COLOR,공용,39000,31200,,20,,False,kiimuir,7,98,0
4075971,가먼트다잉 카라 하프 니트_4 COLOR,공용,69000,55200,,20,,False,kiimuir,171,96,0
4045308,[SET] 스테디 스프링 셔츠 6종,공용,97900,68530,,30,,False,kiimuir,41,98,0
4041752,코튼 워시드 하프 셔츠_그린,공용,59000,53100,,10,,False,kiimuir,1,100,0
4041750,코튼 워시드 하프 셔츠_웜그레이,공용,59000,47200,,20,,False,kiimuir,40,98,0
3976539,린넨 체크 웨스턴 라인 반팔 셔츠_네이비,공용,69000,55200,,20,,False,kiimuir,24,94,0
3974619,하프집업 반팔 니트_그레이쉬 블루,공용,69000,34500,,50,,False,kiimuir,19,96,0
3974618,하프집업 반팔 니트_아이보리,공용,69000,55200,,20,,False,kiimuir,25,96,0
3974616,이중우수 오픈카라 하프 니트_블루,공용,69000,55200,,20,,False,kiimuir,23,92,0
3974615,이중우수 오픈카라 하프 니트_버터,공용,69000,55200,,20,,False,kiimuir,8,82,0
3974614,(맨즈) 크롭핏 반팔 티셔츠_블랙,남성,49000,39200,,20,,False,kiimuir,19,96,0
3974606,크로셰 반팔 가디건_아이보리,공용,79000,63200,,20,,False,kiimuir,25,94,0
3974605,파라슈트 버뮤다 스웻 쇼츠_블랙,공용,69000,55200,,20,,False,kiimuir,16,94,0
3974604,파라슈트 버뮤다 스웻 쇼츠_다크 그레이,공용,69000,55200,,20,,False,kiimuir,20,96,0
3974603,파라슈트 버뮤다 스웻 쇼츠_오트밀,공용,69000,55200,,20,,False,kiimuir,1,100,0
3974560,하찌 라운드 하프 니트_5 COLOR,공용,49000,39200,,20,,False,kiimuir,46,98,0
3974544,(우먼) 코튼 오픈카라 케이블 하프 니트_베이지,여성,49000,39200,,20,,False,kiimuir,0,0,0
3974542,(우먼) 코튼 오픈카라 케이블 하프 니트_블랙,여성,49000,39200,,20,,False,kiimuir,2,60,0
3974539,(우먼) 코튼 오픈카라 케이블 하프 니트_스카이 블루,여성,49000,39200,,20,,False,kiimuir,3,100,0
3974536,(우먼) 코튼 라운드 케이블 하프 니트_베이지,여성,49000,39200,,20,,False,kiimuir,11,84,0
3974535,(우먼) 코튼 라운드 케이블 하프 니트_블랙,여성,49000,39200,,20,,False,kiimuir,1,100,0
3974534,(우먼) 코튼 라운드 케이블 하프 니트_스카이 블루,여성,49000,39200,,20,,False,kiimuir,5,96,0
3974526,(우먼) 리브드 컷앤소 반팔 티셔츠_블랙,여성,49000,39200,,20,,False,kiimuir,29,82,0
3974525,(우먼) 리브드 컷앤소 반팔 티셔츠_화이트,여성,49000,39200,,20,,False,kiimuir,5,72,0
3974499,(우먼) 워시드 크롭 반팔 티셔츠_블랙,여성,49000,39200,,20,,False,kiimuir,6,90,0
3974497,(우먼) 워시드 크롭 반팔 티셔츠_화이트,여성,49000,39200,,20,,False,kiimuir,8,96,0
3974489,(우먼) 스카시 카라 반팔 가디건_블랙,여성,69000,55200,,20,,False,kiimuir,0,0,0
3974355,(우먼) 데님 뷔스티에_블루,여성,69000,55200,,20,,False,kiimuir,21,96,0
3974353,(우먼) 데님 뷔스티에_그레이,여성,69000,55200,,20,,False,kiimuir,12,98,0
3974315,(우먼) 로우컷 데님 버뮤다 쇼츠_스카이 블루,여성,59000,47200,,20,,False,kiimuir,0,0,0
3974304,(우먼) 디스트로이드 데님 팬츠_블루,여성,99000,79200,,20,,False,kiimuir,22,94,0
3832703,(우먼) 2-WAY 코튼 셔츠 자켓_화이트,여성,89000,44500,,50,,False,kiimuir,10,98,0
3832563,(우먼) 스트링 카고 스커트_차콜,여성,69000,42780,,38,,False,kiimuir,32,98,0
3832551,(우먼) 파라슈트 스트링 카고 팬츠_브라운,여성,89000,55180,,38,,False,kiimuir,25,92,0
3832548,(우먼) 파라슈트 스트링 카고 팬츠_화이트,여성,89000,55180,,38,,False,kiimuir,47,98,0
3794581,왁스 패디드 숏 베스트_차콜,공용,109000,54500,,50,,False,kiimuir,3,100,0
3584988,(우먼) 서플러스 대디핏 울(WOOL) 싱글 맥시 코트_클라우드 크림,여성,209000,177650,,15,,False,kiimuir,8,66,0
3546634,부클 테일 크루넥 니트_3 COLOR,공용,89000,49840,,44,,False,kiimuir,219,98,0
3466053,(우먼) 배색 카라 집업 니트_블루,여성,109000,67580,,38,,False,kiimuir,68,96,0
3466030,(우먼) 울(WOOL) 네프사 크롭 크루넥 니트_핑크,여성,79000,39500,,50,,False,kiimuir,20,92,0
3180244,[SET](데님+코튼 선택) 오버핏 반팔 셔츠 3종,공용,90000,59900,,33,,True,kiimuir,618,96,0
3180218,시티보이 오버핏 워싱데님 반팔 셔츠_스카이 블루,공용,49000,34300,,30,,False,kiimuir,207,98,0
3180168,나일론 딥 원턱 버뮤다 밴딩 팬츠_4 COLOR,공용,39000,27300,,30,,False,kiimuir,172,96,0
3180142,원턱 테이퍼드 스웨트 버뮤다 팬츠_블랙,공용,44000,30800,,30,,False,kiimuir,29,100,0
3180141,원턱 테이퍼드 스웨트 버뮤다 팬츠_그레이,공용,44000,30800,,30,,False,kiimuir,70,98,0
3180132,블루밍 플라워 코튼 볼캡_블랙,공용,39000,27300,,30,,False,kiimuir,26,96,0
3162707,가드닝 티셔츠_화이트,공용,39000,27300,,30,,False,kiimuir,16,96,0
3162672,부클 오버핏 니트 베스트_크림,공용,49000,34300,,30,,False,kiimuir,28,96,0
3143780,소프트 부클 카라 단추 가디건_베이지,공용,69000,48300,,30,,False,kiimuir,45,92,0
3143689,스카시 티에리 니트_퓨어 블랙,공용,59000,29500,,50,,False,kiimuir,197,98,0
3143666,스카시 티에리 니트_아이보리,공용,59000,29500,,50,,False,kiimuir,75,98,0
2156295,[Drape Wool] 캐시미어블렌드 세미오버핏 발마칸 코트_블랙,공용,299000,299000,,0,,False,kiimuir,2403,96,0
4705537,마르코스 울 트러커 자켓 네이비,남성,288000,259200,,10,,False,lmood,163,100,0
5316715,[우연 PICK] 프리먼 코튼 트러커 자켓 벨벳틴브라운,남성,195000,175500,,10,,False,lmood,10,96,1
4278894,[우연 PICK] 비숍 울 알파카 크루넥 가디건 진저 브라운,남성,138000,124200,,10,,False,lmood,580,96,1
5316693,[우연 PICK] 베르토 코튼 셔츠 화이트 스트라이프,남성,140000,126000,,10,,False,lmood,13,96,1
5316786,바움 더블페이스 울 블루종 자켓 카키그레이,남성,335000,301500,,10,,False,lmood,17,96,0
5316730,세레니티 고트 레더 블루종 블랙,남성,515000,463500,,10,,False,lmood,7,100,0
4278908,버번 데님 트러커 자켓 블루블랙,공용,208000,187200,,10,,False,lmood,283,98,0
4278906,버번 데님 트러커 자켓 벨벳틴 블랙,공용,208000,187200,,10,,False,lmood,431,98,0
4705629,세레니티 울 블루종 자켓 블랙,남성,270000,243000,,10,,False,lmood,55,100,0
4705574,엘버튼 울 블렌드 자켓 트윌 블랙,남성,268000,241200,,10,,False,lmood,49,100,0
4278938,아이코닉 울 블루종 자켓 MAINE 블랙,공용,268000,241200,,10,,False,lmood,236,98,0
5316712,[우연 PICK] 버번 데님 트러커 자켓 미드나잇블루,남성,218000,196200,,10,,False,lmood,18,100,1
4597792,헨리 LD 리브드 롱슬리브 티셔츠 ( 3 COLOR ),남성,68000,61200,,10,,False,lmood,380,98,0
4278892,[우연 PICK] 비숍 울 알파카 크루넥 가디건 멜란지 그레이,남성,138000,124200,,10,,False,lmood,172,96,1
1139192,화란 세미오버 가디건 블랙,공용,94900,75900,,20,,False,lmood,17805,98,0
4705631,코티드 램스킨 레더 블루종 자켓 브라운,남성,498000,373500,,25,,False,lmood,9,92,0
4278935,[우연 PICK] 밀라노 울 코튼 라운드넥 풀오버 니트 ( 5 COLOR ),남성,105000,94500,,10,,False,lmood,660,98,1
5316706,[우연 PICK] 테오 스트라이프 모헤어 울 가디건 (3 COLOR),남성,155000,139500,,10,,False,lmood,24,98,1
4278871,[우연 PICK] 빅보이 와이드 데님 블루블랙,남성,145000,130500,,10,,False,lmood,331,100,1
5316703,브렌트 울 크롭 가디건 (3 COLOR),남성,130000,117000,,10,,False,lmood,2,100,0
4705483,멜로 웨스턴 트러커 자켓 커트 브라운,남성,228000,205200,,10,,False,lmood,142,98,0
5316843,호크 퍼 카라 코듀로이 트러커 자켓 블랙,남성,265000,238500,,10,,True,lmood,9,100,0
4705632,카이만 램스킨 레더 트러커 자켓 블랙,남성,498000,373500,,25,,False,lmood,11,92,0
5316790,보잉 TYPE3 데님 트러커 자켓 그레이시 블루,남성,228000,205200,,10,,False,lmood,1,100,0
4278873,테리 데님 셔츠 퓨어블랙,남성,110000,99000,,10,,False,lmood,364,98,0
2322107,배드가이 데님 웨스턴 셔츠 워시드 블루,공용,120000,108000,,10,,False,lmood,1756,98,0
5316802,베르크 카우 스웨이드 트러커 자켓 카멜브라운,남성,455000,409500,,10,,False,lmood,2,100,0
4705585,팟 커브드 코튼 와이드 팬츠 블랙,남성,128000,115200,,10,,False,lmood,86,96,0
5316791,로마노 울 플란넬 자켓 네이비,남성,315000,283500,,10,,False,lmood,4,100,0
5316785,[우연 PICK] 카를로 더블 울 코튼 니트 자켓 (2 COLOR),남성,155000,139500,,10,,False,lmood,10,100,1
4278770,잔느 플레어 슬랙스 블랙,남성,108000,97200,,10,,False,lmood,151,98,0
4278899,잔느 플레어 데님 퓨어블랙,남성,135000,121500,,10,,False,lmood,80,98,0
4278940,토바코 스웨이드 블루종 체스트넛,공용,450000,337500,,25,,False,lmood,96,98,0
3019653,화란 세미오버 니트 ( 17 COLOR ),남성,89900,89900,,0,,False,lmood,2433,98,0
4278907,잔느 플레어 데님 블루블랙,남성,135000,121500,,10,,False,lmood,126,98,0
3406203,오디너리 크롭 가디건 ( 5 COLOR ),남성,94900,47450,,50,,False,lmood,306,96,0
5316821,마르코스 울 알파카 트러커 자켓 로버 그레이,남성,338000,304200,,10,,False,lmood,5,100,0
5316710,엘 클래식 테일러드 울 스트라이프 블레이저 차콜,남성,298000,268200,,10,,False,lmood,1,100,0
4278939,데이비슨 카우 하이드 레더 자켓 블랙,공용,490000,367500,,25,,False,lmood,23,98,0
5316727,레니 램스킨 더블라이더 자켓 블랙,남성,495000,445500,,10,,False,lmood,1,100,0
5316659,[우연 PICK] 빅보이 와이드 데님 그레이시블루,남성,145000,130500,,10,,False,lmood,2,60,1
4278901,잔느 플레어 데님 프렌치 블루,남성,135000,121500,,10,,False,lmood,171,96,0
2670700,서킷 레이서 자켓 블랙,공용,298000,149000,,50,,False,lmood,1669,98,0
3136931,슬러브 스쿱넥 하프 슬리브 티셔츠 ( 2 COLOR ),공용,39000,35100,,10,,False,lmood,2681,98,0
4705581,메탈 트리밍 트위드 자켓 블랙,남성,268000,241200,,10,,False,lmood,33,98,0
4278869,배드가이 데님 웨스턴 셔츠 토프 브라운,남성,120000,108000,,10,,False,lmood,194,98,0
5316787,프렌치 코튼 코듀로이 오피서 자켓 브라운,남성,388000,349200,,10,,False,lmood,4,100,0
4705538,프렌치 울 블렌드 오피서 자켓 블랙,남성,248000,223200,,10,,False,lmood,71,100,0
3788413,배드가이 데님 웨스턴 셔츠 다크블루,공용,120000,108000,,10,,False,lmood,411,98,0
5316744,포르티 테일러드 울 개버딘 슬랙스 블랙,남성,175000,157500,,10,,False,lmood,2,100,0
5316719,[우연 PICK] 세드릭 패디드 봄버 자켓 블랙,남성,295000,265500,,10,,False,lmood,4,100,1
1375522,YOUNG 프리미엄 실켓 반팔 티셔츠 (6 COLOR),공용,39000,35100,,10,,False,lmood,19411,96,0
3406270,피스 다이드 후디 니트 집업 스테인 차콜,남성,148000,103600,,30,,False,lmood,459,98,0
